Season,TeamName,AdjO,AdjD,AdjEM
2014,Washington St,101.7,103.6,-1.84
2014,South Florida,102.4,104.3,-1.9
2014,Wofford,100.6,102.6,-1.94
2014,Kent,104.1,106.2,-2.11
2014,Oakland,109.9,112.0,-2.16
2014,Detroit,101.4,103.6,-2.23
2014,Bryant,106.0,108.5,-2.54
2014,Sam Houston St,105.8,108.4,-2.57
2014,Southern Univ,97.6,100.2,-2.58
2014,St Francis NY,98.9,101.5,-2.65
2014,Col Charleston,98.1,100.9,-2.83
2014,Fordham,108.8,111.7,-2.86
2014,Elon,104.6,107.5,-2.95
2014,Northeastern,101.4,104.5,-3.16
2014,Utah Valley,102.8,106.0,-3.19
2014,Mississippi St,100.3,103.6,-3.35
2014,Marist,101.6,105.5,-3.87
2014,Bowling Green,93.0,96.9,-3.9
2014,N Illinois,94.4,98.3,-3.94
2014,Mt St Mary's,107.8,111.7,-3.96
2014,VMI,108.3,112.2,-3.97
2014,Evansville,103.1,107.3,-4.19
2014,TCU,99.4,103.7,-4.34
2014,Hampton,96.4,100.8,-4.38
2014,Bradley,100.2,104.6,-4.38
2014,UT Arlington,105.9,110.3,-4.42
2014,Montana,107.4,111.9,-4.45
2014,Rider,106.9,111.4,-4.52
2014,Miami OH,98.9,103.5,-4.63
2014,Ark Little Rock,101.1,105.8,-4.7
2014,Charleston So,106.1,111.0,-4.88
2014,Coastal Car,98.2,103.2,-4.98
2014,Dartmouth,103.6,108.6,-4.99
2014,CS Northridge,106.3,111.4,-5.1
2014,Morgan St,100.4,105.5,-5.11
2014,CS Bakersfield,100.8,105.9,-5.12
2014,SE Missouri St,108.4,113.7,-5.22
2014,N Colorado,108.8,114.1,-5.3
2014,Army,105.1,110.4,-5.31
2014,Winthrop,103.2,108.6,-5.41
2014,TAM C. Christi,105.2,110.6,-5.47
2014,Florida Intl,101.4,106.9,-5.48
2014,North Texas,99.4,104.9,-5.56
2014,E Washington,105.7,111.3,-5.56
2014,Hartford,102.2,107.8,-5.62
2014,UNC Asheville,106.7,112.5,-5.75
2014,Marshall,99.9,105.7,-5.82
2014,W Carolina,103.7,109.5,-5.82
2014,St Peter's,98.1,103.9,-5.86
2014,East Carolina,106.0,111.8,-5.88
2014,Seattle,100.4,106.3,-5.95
2014,Grand Canyon,105.3,111.3,-6.04
2014,Lehigh,98.0,104.1,-6.06
2014,ETSU,103.5,109.6,-6.16
2014,FL Atlantic,101.1,107.5,-6.4
2014,Lafayette,109.3,115.7,-6.43
2014,Loyola-Chicago,102.2,108.7,-6.47
2014,Gardner Webb,99.0,105.6,-6.59
2014,High Point,106.0,112.6,-6.63
2014,CS Fullerton,100.9,107.5,-6.64
2014,Troy,101.9,108.8,-6.82
2014,ULM,97.5,104.5,-7.0
2014,Air Force,99.6,106.6,-7.0
2014,South Alabama,101.1,108.1,-7.06
2014,Idaho,105.4,112.5,-7.12
2014,South Dakota,101.7,108.9,-7.13
2014,Radford,106.9,114.3,-7.36
2014,Penn,99.1,106.6,-7.46
2014,Norfolk St,102.9,110.3,-7.48
2014,TX Southern,106.7,114.1,-7.49
2014,Idaho St,104.0,111.6,-7.58
2014,Incarnate Word,102.7,110.3,-7.59
2014,Northern Arizona,100.4,108.1,-7.72
2014,North Florida,103.3,111.1,-7.75
2014,North Dakota,104.3,112.1,-7.79
2014,Lipscomb,103.4,111.5,-8.04
2014,Hofstra,105.1,113.2,-8.14
2014,James Madison,98.5,106.8,-8.25
2014,Tennessee Tech,100.2,108.5,-8.28
2014,Monmouth NJ,96.8,105.3,-8.45
2014,Niagara,101.9,110.7,-8.75
2014,Fairfield,95.6,104.5,-8.84
2014,Missouri KC,98.4,107.4,-8.94
2014,UC Riverside,98.7,107.7,-9.0
2014,W Illinois,94.1,103.2,-9.06
2014,IL Chicago,100.4,109.5,-9.07
2014,CS Sacramento,103.4,112.8,-9.33
2014,Texas St,94.9,104.3,-9.41
2014,Portland St,102.3,111.7,-9.47
2014,Chattanooga,100.6,110.1,-9.48
2014,UNC Wilmington,96.0,105.7,-9.67
2014,Savannah St,91.7,101.6,-9.93
2014,F Dickinson,102.2,112.8,-10.57
2014,Liberty,101.3,112.6,-11.25
2014,Chicago St,98.1,109.4,-11.26
2014,Tulane,99.7,111.1,-11.41
2014,C Michigan,106.3,117.7,-11.43
2014,Austin Peay,99.6,111.2,-11.64
2014,Tennessee St,101.9,113.6,-11.71
2014,San Jose St,94.5,106.3,-11.75
2014,Edwardsville,100.6,112.5,-11.94
2014,Ga Southern,98.3,110.4,-12.09
2014,Loyola MD,97.1,109.3,-12.17
2014,Coppin St,100.3,112.6,-12.31
2014,Jackson St,93.7,106.3,-12.63
2014,UTRGV,93.7,106.5,-12.8
2014,Ball St,96.5,109.6,-13.09
2014,Florida A&M,94.9,108.1,-13.19
2014,Alabama St,97.3,110.5,-13.22
2014,Rice,94.7,107.9,-13.23
2014,E Illinois,98.7,112.0,-13.28
2014,Sacred Heart,99.3,112.7,-13.4
2014,Montana St,95.0,108.5,-13.51
2014,Jacksonville,103.2,116.8,-13.55
2014,Nicholls St,98.0,111.6,-13.64
2014,Central Conn,97.4,111.1,-13.65
2014,Alabama A&M,92.0,105.8,-13.83
2014,NJIT,96.6,110.5,-13.86
2014,Navy,93.0,106.8,-13.87
2014,Jacksonville St,98.2,112.3,-14.04
2014,McNeese St,97.9,112.0,-14.07
2014,N Kentucky,102.7,116.8,-14.08
2014,SE Louisiana,98.7,112.8,-14.15
2014,UT San Antonio,100.9,115.6,-14.68
2014,St Francis PA,96.4,111.1,-14.76
2014,UNC Greensboro,93.9,108.9,-15.0
2014,UC Davis,101.3,116.4,-15.16
2014,New Orleans,96.1,111.4,-15.25
2014,TN Martin,103.2,118.6,-15.4
2014,Long Island,103.0,118.6,-15.55
2014,Delaware St,97.1,112.7,-15.63
2014,Samford,100.9,116.6,-15.64
2014,MA Lowell,95.3,111.4,-16.04
2014,UMBC,92.6,108.7,-16.07
2014,Alcorn St,93.4,109.8,-16.47
2014,Prairie View,96.1,113.0,-16.86
2014,Ark Pine Bluff,91.7,108.7,-17.01
2014,Campbell,98.5,115.9,-17.42
2014,New Hampshire,88.7,106.4,-17.67
2014,Cent Arkansas,95.3,113.1,-17.82
2014,IUPUI,96.2,114.3,-18.16
2014,Appalachian St,92.0,110.7,-18.63
2014,Howard,87.7,106.6,-18.88
2014,Binghamton,91.7,111.1,-19.39
2014,NC A&T,93.7,113.3,-19.56
2014,Stetson,94.5,114.5,-20.02
2014,MD E Shore,99.1,119.3,-20.22
2014,Bethune-Cookman,96.5,116.8,-20.31
2014,Kennesaw,92.0,112.3,-20.32
2014,Maine,95.5,116.0,-20.55
2014,Cornell,100.4,120.9,-20.58
2014,Houston Bap,91.5,112.2,-20.66
2014,Furman,94.9,115.6,-20.69
2014,Lamar,93.1,113.8,-20.71
2014,S Carolina St,91.5,112.7,-21.14
2014,Citadel,96.3,118.5,-22.24
2014,Longwood,95.6,118.5,-22.88
2014,MS Valley St,93.0,115.9,-22.93
2014,Abilene Chr,94.0,117.3,-23.35
2014,Presbyterian,94.2,120.0,-25.87
2014,Grambling,95.5,122.1,-26.6
2014,Southern Utah,87.4,114.6,-27.14
2015,Kentucky,121.3,84.4,36.91
2015,Wisconsin,129.0,95.2,33.72
2015,Duke,124.5,92.0,32.48
2015,Arizona,119.9,87.5,32.36
2015,Villanova,122.7,92.0,30.65
2015,Virginia,115.6,85.5,30.06
2015,Gonzaga,121.7,93.9,27.78
2015,Utah,116.4,89.2,27.24
2015,Notre Dame,125.4,100.4,24.96
2015,North Carolina,119.1,95.3,23.85
2015,Oklahoma,112.5,89.7,22.8
2015,Kansas,114.5,91.8,22.72
2015,Wichita St,115.8,93.6,22.21
2015,Baylor,116.6,94.5,22.14
2015,Michigan St,116.6,94.9,21.72
2015,Iowa St,119.0,97.5,21.49
2015,Louisville,110.2,88.9,21.21
2015,Northern Iowa,116.3,95.3,20.98
2015,Ohio St,115.6,94.8,20.75
2015,Butler,110.2,90.1,20.09
2015,Xavier,116.6,97.1,19.49
2015,Georgetown,114.3,95.1,19.13
2015,Iowa,114.2,95.1,19.02
2015,Texas,112.4,93.4,18.94
2015,West Virginia,112.6,94.9,17.64
2015,SMU,113.1,95.6,17.51
2015,Providence,112.6,95.9,16.72
2015,BYU,119.4,102.7,16.69
2015,Arkansas,114.7,98.3,16.44
2015,VA Commonwealth,111.1,94.9,16.27
2015,San Diego St,104.9,89.0,15.95
2015,NC State,114.9,98.9,15.93
2015,Maryland,111.3,95.7,15.68
2015,Florida,107.3,91.9,15.39
2015,Georgia,109.6,94.5,15.09
2015,Davidson,119.7,104.7,15.0
2015,Vanderbilt,115.6,100.6,14.99
2015,Oklahoma St,111.8,96.8,14.92
2015,Stanford,113.6,98.9,14.72
2015,UCLA,112.9,98.2,14.65
2015,Miami FL,112.5,98.1,14.49
2015,Dayton,109.2,95.0,14.24
2015,Cincinnati,108.2,94.0,14.15
2015,Purdue,110.9,97.0,13.96
2015,Oregon,115.2,101.3,13.88
2015,Mississippi,114.5,100.6,13.88
2015,Boise St,111.9,98.1,13.85
2015,Indiana,119.8,106.0,13.83
2015,LSU,108.9,95.1,13.76
2015,St John's,110.7,97.0,13.7
2015,SF Austin,113.9,100.3,13.64
2015,Minnesota,112.7,99.7,13.06
2015,Syracuse,107.0,94.2,12.78
2015,Texas A&M,109.4,97.1,12.31
2015,Alabama,111.6,99.3,12.28
2015,TCU,108.8,96.6,12.25
2015,Murray St,116.5,104.5,12.04
2015,Buffalo,111.3,99.4,11.87
2015,Richmond,108.6,96.8,11.76
2015,Rhode Island,103.9,92.2,11.74
2015,Illinois,108.3,96.7,11.68
2015,Illinois St,107.7,96.1,11.67
2015,South Carolina,105.6,94.3,11.32
2015,Valparaiso,107.4,96.3,11.13
2015,Arizona St,109.8,98.7,11.13
2015,Temple,105.3,94.2,11.1
2015,St Mary's CA,110.9,100.6,10.36
2015,Georgia St,111.6,101.3,10.32
2015,G Washington,108.4,98.2,10.19
2015,Old Dominion,106.5,96.3,10.19
2015,WI Green Bay,104.7,94.6,10.11
2015,Colorado St,111.6,101.6,10.01
2015,Connecticut,107.7,97.7,9.98
2015,Michigan,110.0,100.5,9.55
2015,Harvard,104.8,95.6,9.23
2015,Louisiana Tech,109.0,99.8,9.18
2015,Yale,107.3,98.6,8.78
2015,Pittsburgh,113.5,104.8,8.65
2015,Creighton,111.0,102.6,8.36
2015,C Michigan,114.9,106.6,8.23
2015,Kansas St,106.6,98.4,8.18
2015,Penn St,105.3,97.2,8.08
2015,Seton Hall,109.3,101.3,7.98
2015,Clemson,104.5,96.7,7.82
2015,Tulsa,102.6,94.9,7.75
2015,Georgia Tech,103.7,96.0,7.67
2015,Memphis,105.5,98.0,7.51
2015,Toledo,113.3,105.8,7.46
2015,Cleveland St,108.3,100.9,7.42
2015,Tennessee,109.5,102.3,7.24
2015,UC Irvine,106.3,99.2,7.09
2015,Colorado,107.5,100.5,7.09
2015,Marquette,105.3,98.5,6.88
2015,S Dakota St,108.8,102.0,6.85
2015,Sam Houston St,103.4,96.5,6.84
2015,Wofford,105.2,98.5,6.72
2015,UTEP,106.2,99.6,6.64
2015,New Mexico St,107.4,100.8,6.63
2015,Florida St,105.6,99.3,6.37
2015,Iona,113.6,107.4,6.18
2015,UC Davis,112.3,106.2,6.14
2015,UNLV,107.9,101.7,6.13
2015,La Salle,101.3,95.3,6.02
2015,NC Central,105.4,99.4,6.0
2015,Santa Barbara,109.3,103.3,6.0
2015,San Diego,104.0,98.0,5.95
2015,Oregon St,100.0,94.1,5.9
2015,Akron,105.1,99.4,5.77
2015,Wyoming,104.8,99.1,5.67
2015,Boston College,107.9,102.3,5.61
2015,Hofstra,112.0,106.6,5.43
2015,St Bonaventure,105.4,100.1,5.31
2015,California,104.2,99.0,5.25
2015,Evansville,106.6,101.3,5.25
2015,Bowling Green,105.9,100.7,5.2
2015,William & Mary,113.9,108.8,5.17
2015,Northeastern,108.3,103.1,5.12
2015,Kent,107.4,102.3,5.04
2015,Washington,108.8,103.8,5.04
2015,Wake Forest,106.6,101.8,4.76
2015,Nebraska,99.6,95.0,4.62
2015,Northwestern,107.8,103.2,4.59
2015,Vermont,103.3,99.0,4.38
2015,Utah St,107.5,103.2,4.27
2015,Massachusetts,106.5,102.3,4.16
2015,Pepperdine,100.5,96.4,4.1
2015,Hawaii,105.1,101.4,3.73
2015,ULL,106.0,102.4,3.59
2015,E Kentucky,106.3,102.8,3.46
2015,Stony Brook,102.8,99.5,3.35
2015,Albany NY,107.2,103.9,3.29
2015,Loyola-Chicago,105.9,102.6,3.28
2015,E Washington,112.9,109.6,3.25
2015,Portland,109.0,105.8,3.23
2015,UAB,104.9,101.9,3.06
2015,Long Beach St,104.0,100.9,3.05
2015,New Mexico,101.6,98.7,2.82
2015,E Michigan,101.8,99.2,2.69
2015,Auburn,105.8,103.3,2.45
2015,Coastal Car,106.7,104.3,2.38
2015,WKU,105.0,102.7,2.28
2015,Belmont,110.2,107.9,2.27
2015,North Florida,108.4,106.2,2.26
2015,San Francisco,105.7,103.5,2.16
2015,High Point,108.4,106.4,2.03
2015,Charlotte,109.9,108.0,1.92
2015,Ga Southern,100.5,98.6,1.89
2015,TN Martin,109.2,107.3,1.84
2015,Canisius,103.6,101.8,1.81
2015,DePaul,108.6,106.8,1.77
2015,USC,101.6,100.1,1.46
2015,N Dakota St,103.8,102.4,1.41
2015,Cal Poly SLO,102.9,101.7,1.24
2015,Morehead St,104.1,103.1,0.98
2015,Texas Tech,102.3,101.3,0.97
2015,W Michigan,108.0,107.1,0.86
2015,St Francis NY,103.6,103.0,0.62
2015,MTSU,102.3,101.7,0.59
2015,Mississippi St,100.7,100.1,0.58
2015,Princeton,107.4,106.9,0.55
2015,St Joseph's PA,100.3,100.0,0.34
2015,Manhattan,101.9,101.6,0.31
2015,Rider,101.2,101.0,0.17
2015,Montana,106.0,105.8,0.15
2015,Columbia,107.5,107.4,0.12
2015,Chattanooga,105.6,105.5,0.09
2015,Oakland,111.4,111.3,0.06
2015,Dartmouth,102.0,102.7,-0.67
2015,Indiana St,102.7,103.4,-0.7
2015,ULM,99.0,99.7,-0.71
2015,Radford,105.6,106.3,-0.77
2015,IPFW,107.7,108.5,-0.82
2015,NJIT,105.5,106.4,-0.85
2015,UNC Wilmington,101.5,102.4,-0.9
2015,Virginia Tech,106.3,107.2,-0.92
2015,Winthrop,104.8,105.7,-0.94
2015,Quinnipiac,103.0,104.1,-1.09
2015,Northern Arizona,102.2,103.4,-1.12
2015,N Illinois,102.8,104.0,-1.2
2015,Colgate,108.0,109.2,-1.24
2015,SC Upstate,103.5,104.7,-1.25
2015,Detroit,103.3,104.6,-1.34
2015,Monmouth NJ,100.8,102.1,-1.38
2015,Robert Morris,103.1,104.5,-1.39
2015,Mercer,104.5,106.0,-1.52
2015,Washington St,109.1,110.8,-1.67
2015,St Peter's,100.0,101.7,-1.72
2015,American Univ,102.5,104.2,-1.77
2015,New Hampshire,100.9,102.8,-1.86
2015,FL Gulf Coast,101.6,103.6,-1.92
2015,Norfolk St,105.5,107.5,-2.01
2015,Missouri,102.0,104.1,-2.09
2015,Lafayette,112.9,115.1,-2.14
2015,Santa Clara,105.9,108.0,-2.14
2015,Charleston So,107.0,109.2,-2.17
2015,CS Sacramento,109.0,111.3,-2.33
2015,UT Arlington,103.4,105.9,-2.41
2015,Rutgers,98.7,101.1,-2.45
2015,James Madison,105.5,108.2,-2.69
2015,Bucknell,105.8,108.6,-2.8
2015,Lehigh,99.9,102.7,-2.81
2015,Cornell,96.9,99.7,-2.87
2015,Fresno St,102.8,105.7,-2.92
2015,Air Force,108.1,111.2,-3.01
2015,George Mason,102.9,106.0,-3.08
2015,Oral Roberts,106.2,109.4,-3.17
2015,MD E Shore,104.5,107.8,-3.33
2015,Fordham,102.0,105.5,-3.49
2015,UT San Antonio,106.4,110.0,-3.59
2015,Rice,102.0,105.6,-3.62
2015,WI Milwaukee,103.1,106.9,-3.76
2015,Gardner Webb,107.6,111.4,-3.84
2015,TX Southern,104.1,107.9,-3.84
2015,Houston,101.4,105.2,-3.85
2015,Miami OH,102.5,106.6,-4.02
2015,UC Riverside,98.5,102.8,-4.22
2015,Duquesne,108.6,112.9,-4.26
2015,ETSU,103.2,107.5,-4.29
2015,South Dakota,103.4,107.8,-4.36
2015,Tulane,99.8,104.2,-4.37
2015,St Francis PA,99.8,104.4,-4.58
2015,Denver,106.0,110.6,-4.58
2015,S Illinois,98.8,103.6,-4.79
2015,East Carolina,103.7,108.6,-4.89
2015,E Illinois,100.3,105.2,-4.95
2015,Mt St Mary's,98.5,103.4,-4.97
2015,TAM C. Christi,100.8,105.9,-5.05
2015,Incarnate Word,107.5,112.6,-5.06
2015,Northwestern LA,112.5,117.6,-5.11
2015,Texas St,93.7,98.9,-5.2
2015,Idaho,107.7,112.9,-5.29
2015,Ohio,103.0,108.5,-5.47
2015,SE Missouri St,102.8,108.4,-5.54
2015,W Carolina,101.9,107.5,-5.6
2015,Ark Little Rock,104.3,109.9,-5.63
2015,Bryant,104.1,109.9,-5.85
2015,UNC Asheville,102.4,108.6,-6.14
2015,Sacred Heart,103.4,109.6,-6.16
2015,Boston Univ,106.4,112.7,-6.29
2015,Pacific,103.1,109.5,-6.31
2015,CS Bakersfield,99.7,106.2,-6.44
2015,Holy Cross,101.2,107.7,-6.49
2015,Wright St,99.0,105.5,-6.53
2015,Seattle,98.3,104.9,-6.64
2015,North Texas,98.6,105.2,-6.66
2015,N Kentucky,104.2,110.9,-6.72
2015,Tennessee Tech,104.2,111.1,-6.88
2015,Edwardsville,97.9,104.8,-6.9
2015,Elon,98.5,105.7,-7.23
2015,Drexel,99.3,106.5,-7.24
2015,Hampton,96.6,104.0,-7.4
2015,N Colorado,110.4,117.9,-7.45
2015,Army,100.2,107.8,-7.5
2015,Bradley,93.7,101.3,-7.51
2015,Missouri St,98.9,106.5,-7.52
2015,NE Omaha,102.9,110.5,-7.57
2015,Ball St,100.4,108.0,-7.65
2015,Portland St,102.9,110.7,-7.77
2015,Howard,93.9,101.9,-7.91
2015,Delaware,101.7,109.6,-7.92
2015,Marshall,96.3,104.3,-8.05
2015,Delaware St,101.5,109.7,-8.25
2015,Grand Canyon,106.5,114.8,-8.29
2015,Alabama St,97.8,106.1,-8.31
2015,Siena,105.7,114.0,-8.31
2015,Weber St,99.9,108.3,-8.35
2015,Towson,100.9,109.3,-8.38
2015,Brown,99.4,107.8,-8.42
2015,CS Northridge,100.8,109.2,-8.44
2015,Nevada,97.8,106.4,-8.54
2015,Loy Marymount,103.0,111.6,-8.56
2015,Florida Intl,96.0,104.6,-8.57
2015,Youngstown St,106.0,114.9,-8.93
2015,South Florida,99.2,108.3,-9.02
2015,Drake,105.3,114.3,-9.03
2015,Lamar,100.0,109.1,-9.03
2015,Navy,98.9,107.9,-9.04
2015,Southern Univ,94.0,103.1,-9.15
2015,Col Charleston,96.1,105.5,-9.32
2015,IUPUI,94.0,103.4,-9.43
2015,UCF,102.7,112.3,-9.58
2015,IL Chicago,101.2,110.8,-9.61
2015,Appalachian St,98.3,107.9,-9.63
2015,Hartford,97.4,107.1,-9.65
2015,UNC Greensboro,99.8,109.5,-9.7
2015,Missouri KC,98.2,107.9,-9.74
2015,Troy,99.8,109.5,-9.75
2015,Long Island,97.0,106.8,-9.82
2015,St Louis,95.9,105.8,-9.85
2015,FL Atlantic,98.7,109.0,-10.28
2015,Penn,97.7,108.2,-10.46
2015,CS Fullerton,99.1,109.7,-10.62
2015,Samford,102.0,112.6,-10.69
2015,VMI,98.4,109.2,-10.78
2015,Arkansas St,96.2,107.0,-10.83
2015,Fairfield,95.4,106.3,-10.9
2015,South Alabama,101.0,112.2,-11.28
2015,Lipscomb,100.7,112.0,-11.29
2015,Niagara,99.8,111.2,-11.41
2015,McNeese St,100.6,112.1,-11.58
2015,Campbell,97.7,109.5,-11.85
2015,Prairie View,97.4,109.4,-11.98
2015,MA Lowell,94.1,106.6,-12.46
2015,Wagner,98.9,111.4,-12.49
2015,Marist,94.6,107.4,-12.74
2015,SE Louisiana,95.9,108.8,-12.89
2015,Southern Utah,98.7,111.8,-13.12
2015,Loyola MD,93.2,106.4,-13.13
2015,Furman,98.3,111.5,-13.18
2015,New Orleans,96.9,110.2,-13.22
2015,Jacksonville St,95.2,108.4,-13.27
2015,Jackson St,91.2,104.7,-13.5
2015,Idaho St,97.5,111.3,-13.77
2015,North Dakota,96.9,110.6,-13.77
2015,Southern Miss,97.3,111.0,-13.78
2015,Longwood,97.4,111.2,-13.8
2015,Austin Peay,94.8,109.0,-14.2
2015,Houston Bap,101.3,115.5,-14.21
2015,F Dickinson,97.4,112.5,-15.07
2015,Montana St,95.7,110.8,-15.16
2015,Utah Valley,92.9,109.0,-16.1
2015,Binghamton,94.0,110.4,-16.41
2015,W Illinois,91.5,108.1,-16.66
2015,Ark Pine Bluff,92.5,109.4,-16.89
2015,Coppin St,99.1,116.1,-17.04
2015,Presbyterian,96.6,114.7,-18.09
2015,Chicago St,89.3,107.5,-18.17
2015,Nicholls St,90.0,108.3,-18.36
2015,Citadel,103.2,121.8,-18.59
2015,Bethune-Cookman,91.2,109.9,-18.66
2015,S Carolina St,90.4,109.1,-18.69
2015,Morgan St,94.3,113.2,-18.87
2015,Liberty,90.8,109.7,-18.87
2015,Tennessee St,89.5,108.4,-18.9
2015,UTRGV,93.5,112.5,-18.99
2015,Alabama A&M,95.0,114.1,-19.09
2015,NC A&T,93.5,112.9,-19.42
2015,Stetson,96.6,116.3,-19.66
2015,Savannah St,87.4,107.1,-19.67
2015,Jacksonville,96.3,116.1,-19.74
2015,Kennesaw,93.7,114.3,-20.61
2015,Abilene Chr,93.2,113.8,-20.63
2015,UMBC,89.2,109.9,-20.68
2015,Central Conn,92.9,113.6,-20.7
2015,Maine,93.7,115.5,-21.87
2015,Alcorn St,92.9,117.3,-24.34
2015,San Jose St,86.5,111.0,-24.59
2015,MS Valley St,91.6,117.3,-25.69
2015,Cent Arkansas,91.0,118.7,-27.67
2015,Florida A&M,85.4,117.1,-31.73
2015,Grambling,78.9,116.6,-37.65
2016,Villanova,122.8,90.8,32.01
2016,North Carolina,124.4,94.6,29.82
2016,Kansas,120.0,90.4,29.67
2016,Virginia,120.6,91.0,29.64
2016,Michigan St,123.4,95.5,27.97
2016,Kentucky,121.8,96.6,25.14
2016,Louisville,113.4,88.8,24.68
2016,West Virginia,115.3,90.9,24.45
2016,Purdue,116.9,93.1,23.85
2016,Oklahoma,117.9,94.1,23.78
2016,Indiana,121.7,98.7,23.05
2016,Oregon,119.1,96.4,22.68
2016,Wichita St,111.3,88.7,22.53
2016,Xavier,117.1,94.6,22.52
2016,Miami FL,119.4,96.9,22.44
2016,SMU,119.3,97.3,21.98
2016,Duke,121.9,100.0,21.87
2016,Texas A&M,113.8,92.5,21.26
2016,Arizona,116.8,95.8,20.97
2016,Iowa St,121.2,100.3,20.95
2016,Gonzaga,116.3,95.5,20.82
2016,Maryland,116.2,95.9,20.25
2016,Iowa,116.1,95.9,20.24
2016,Baylor,118.9,99.8,19.06
2016,Vanderbilt,113.6,94.9,18.76
2016,Connecticut,111.9,93.2,18.71
2016,Syracuse,112.7,94.1,18.57
2016,California,112.5,94.2,18.32
2016,Seton Hall,111.1,92.9,18.27
2016,Butler,118.0,100.7,17.27
2016,VA Commonwealth,112.1,95.0,17.07
2016,Cincinnati,111.2,94.1,17.06
2016,Utah,115.6,98.8,16.79
2016,St Mary's CA,117.3,100.6,16.74
2016,Florida,110.5,93.9,16.64
2016,Notre Dame,120.6,104.0,16.6
2016,Pittsburgh,114.9,98.3,16.6
2016,Wisconsin,110.1,93.6,16.55
2016,Texas,113.0,96.8,16.19
2016,Creighton,113.4,97.6,15.82
2016,SF Austin,112.2,96.6,15.62
2016,Valparaiso,107.5,92.0,15.46
2016,St Joseph's PA,114.3,98.9,15.37
2016,Providence,110.0,95.5,14.49
2016,Clemson,113.3,98.9,14.38
2016,San Diego St,104.8,90.5,14.35
2016,Yale,110.4,96.0,14.33
2016,Florida St,113.1,98.9,14.26
2016,USC,113.9,99.7,14.25
2016,Michigan,114.6,100.5,14.15
2016,Georgia Tech,113.8,99.6,14.13
2016,BYU,113.1,99.2,13.89
2016,G Washington,114.8,101.0,13.86
2016,Texas Tech,113.2,99.4,13.78
2016,Kansas St,108.8,95.4,13.46
2016,Ark Little Rock,109.2,96.0,13.24
2016,Colorado,108.8,95.9,12.91
2016,South Carolina,109.0,96.2,12.87
2016,Dayton,106.6,94.0,12.63
2016,Hawaii,108.2,96.1,12.16
2016,Houston,116.7,104.9,11.81
2016,Georgetown,111.4,99.7,11.71
2016,Virginia Tech,110.6,98.9,11.68
2016,Oregon St,110.7,99.1,11.65
2016,Tulsa,111.2,99.7,11.5
2016,Washington,110.4,99.2,11.22
2016,Northern Iowa,109.6,98.5,11.13
2016,Northwestern,111.1,100.1,11.04
2016,UCLA,112.6,101.9,10.75
2016,Princeton,112.3,101.7,10.63
2016,Georgia,107.9,97.3,10.59
2016,Evansville,108.3,97.8,10.56
2016,Arkansas,110.7,100.3,10.45
2016,NC State,114.1,103.7,10.44
2016,Memphis,107.5,97.4,10.1
2016,Ohio St,107.0,97.0,10.0
2016,Mississippi,111.9,102.0,9.88
2016,Mississippi St,110.1,100.5,9.62
2016,Oakland,116.3,106.7,9.6
2016,S Dakota St,111.4,101.8,9.57
2016,LSU,111.9,102.3,9.56
2016,Rhode Island,108.4,99.0,9.37
2016,UNC Wilmington,110.7,101.5,9.21
2016,UC Irvine,106.0,96.9,9.1
2016,Nebraska,110.4,101.6,8.82
2016,Temple,107.0,98.1,8.82
2016,William & Mary,113.3,104.5,8.79
2016,Akron,110.1,101.5,8.63
2016,St Bonaventure,113.7,105.1,8.63
2016,Boise St,109.5,100.9,8.61
2016,James Madison,108.1,99.6,8.5
2016,Hofstra,111.6,103.2,8.43
2016,Arizona St,109.6,101.2,8.38
2016,Stony Brook,107.3,99.1,8.13
2016,Monmouth NJ,107.3,99.2,8.1
2016,Alabama,105.5,97.4,8.07
2016,Marquette,108.0,100.1,7.91
2016,Oklahoma St,106.4,98.6,7.75
2016,Richmond,113.6,105.9,7.7
2016,Old Dominion,107.0,99.5,7.52
2016,Stanford,108.0,100.5,7.46
2016,UT Arlington,106.9,99.5,7.45
2016,Tennessee,111.0,103.7,7.31
2016,Iona,110.5,103.4,7.13
2016,Santa Barbara,106.3,99.5,6.83
2016,Davidson,114.3,107.6,6.73
2016,Long Beach St,108.5,101.9,6.64
2016,Fresno St,107.4,100.8,6.63
2016,Chattanooga,107.5,101.0,6.5
2016,CS Bakersfield,104.0,97.8,6.26
2016,New Mexico St,103.3,97.2,6.13
2016,ULL,111.0,105.1,5.96
2016,Columbia,112.4,106.7,5.67
2016,WI Milwaukee,112.5,107.3,5.2
2016,New Mexico,108.3,103.2,5.14
2016,UAB,109.3,104.2,5.12
2016,UNLV,103.4,98.3,5.09
2016,Wake Forest,107.3,102.5,4.78
2016,MTSU,104.6,99.9,4.76
2016,Illinois St,104.0,99.4,4.63
2016,Albany NY,106.9,102.7,4.25
2016,Col Charleston,98.6,94.4,4.16
2016,Toledo,108.6,104.5,4.02
2016,Nevada,102.4,98.5,3.94
2016,Illinois,106.9,103.0,3.91
2016,Morehead St,106.6,102.8,3.78
2016,WI Green Bay,108.3,104.6,3.74
2016,Siena,108.1,104.5,3.67
2016,Belmont,114.0,110.5,3.51
2016,Grand Canyon,105.0,101.5,3.49
2016,UNC Asheville,103.6,100.1,3.44
2016,Northeastern,107.0,103.7,3.38
2016,ULM,106.5,103.1,3.31
2016,Utah St,111.2,108.0,3.25
2016,IPFW,111.7,108.6,3.17
2016,TCU,101.6,98.5,3.02
